raw,replaced
Doctor's Facebook post goes viral after officer gives her masks instead of speeding ticket: 'I burst into tears' .,Doctor's Facebook post goes viral after officer gives officer masks instead of speeding ticket: 'I burst into tears' .
2020-04-01 12:44:04 +00:00 .,2020-04-01 12:44:04 +00:00 .
Minnesota cardiologist Dr. Sarosh Janjua shares what the gesture meant to her on ' Fox amp ; Friends . ',Minnesota cardiologist Dr. Sarosh Janjua  Minnesota cardiologist Dr. Sarosh Janjua shares what the gesture meant to Minnesota cardiologist Dr. Sarosh Janjua on ' Fox amp ; Friends . '
Get all the latest news on coronavirus and more delivered daily to your inbox .,Get all the latest news on coronavirus and more delivered daily to your inbox .
Sign up here .,Sign up here .
"Dr. Sarosh Janjua , a cardiologist who was caught speeding by a Minnesota state trooper and was "" issued "" five brand new N95 masks instead of a ticket , said on “ Fox Friends ” on Wednesday that she “ needed to be reminded that ultimately it ’s not toilet paper and N95 masks that are going to save us , it ’s each other . ”","I  Minnesota state trooper and was "" issued "" five brand new N95 masks instead of a ticket , said on “ Fox News ” on Wednesday that I “ needed to be reminded that ultimately it ’s not toilet paper and N95 masks that are going to save us , it ’s each other . ”"
Janjua said she lives in Massachusetts and was working on temporary assignment in Minnesota last month .,I said I lives in Massachusetts and was working on temporary assignment in Minnesota last month .
"On March 21 , Janjua was headed to Minneapolis after getting off work at Essentia Health in Duluth when she was pulled over by Trooper Brian Schwartz for going 85 mph in a 70 mph zone , The Minneapolis Star Tribune reported on Monday .","On March 21 , I was headed to Minneapolis after getting off work at Essentia Health in Duluth when I was pulled over by Trooper Brian Schwartz for going 85 mph in a 70 mph zone , The Minneapolis Star Tribune reported on Monday ."
"One week after she was pulled over , Janjua described what happened during the traffic stop in a Facebook post .","One week after I was pulled over , I described what happened during the traffic stop in a Facebook post  Facebook post ."
“ I waited for him to write me a ticket .,“ I waited for I to write I a ticket .
"Instead , he told me he was going to let me off with a warning , ” Janjua wrote .","Instead , I told I  I was going to let I off with a warning , ” I wrote ."
CORONAVIRUS : WHAT TO KNOW,CORONAVIRUS : WHAT TO KNOW
"She said he then handed her what she assumed was her license back ,","I said I then handed I what I assumed was I license back ,"
"but were “ five N95 masks , from the supply the state had given him for his protection . ”","but were “ five N95 masks , from the supply Minnesota had given I for I protection . ”"
"Doctors and nurses at U.S. hospitals treating coronavirus patients have reported a shortage of N95 masks , making them a priceless commodity .","Doctors and nurses at U.S. hospitals treating coronavirus patients have reported a shortage of N95 masks , making coronavirus patients a priceless commodity ."
“ I burst into tears .,“ I burst into tears .
"And though it may just have been the cold wind , I think he teared up a little as well , before wishing me well and walking away , ” Janjua wrote in the post .","And though it may just have been the cold wind , I think I teared up a little as well , before wishing I well and walking away , ” I wrote in a Facebook post ."
"Speaking via FaceTime on Wednesday , Janjua said , “ It ’s been very isolating to take care of suspected COVID-19 patients .","Speaking via FaceTime on Wednesday , I said , “ It ’s been very isolating to take care of suspected COVID-19 patients ."
"“ It ’s hard to look at stories of selfishness and hoarding , ” she continued .","“ It ’s hard to look at stories of selfishness and hoarding , ” I continued ."
"“ Whenever you turn on the news it seems like there are more stories of people clearing the shelves and keeping things for themselves rather than giving them away and , I think particularly at that time , I really needed to believe that we ’re going to stay together as human beings and I needed to be reminded that ultimately it ’s not toilet paper and N95 masks that are going to save us , it ’s each other . ”","“ Whenever you turn on the news it seems like there are more stories of people clearing the shelves and keeping things for people rather than giving people away and , I think particularly at that time , I really needed to believe that we going to stay together as human beings and I needed to be reminded that ultimately it ’s not toilet paper and N95 masks that are going to save we , it ’s each other . ”"
"Janjua ’s Facebook post has gone viral and , as of Wednesday , had more than 29,000 views and was shared more than 23,000 times .","I ’s Facebook post has gone viral and , as of Wednesday , had more than 29,000 views and was shared more than 23,000 times ."
"Reacting to the response on social media , she said , “ I think the emotional and psychological health of this nation has declined quite a bit over the last couple of weeks especially and it can be very hard to just be locked up at home and just listen to the news and just look at all the scary numbers and we ’re not interacting the way we normally do to reassure ourselves about things .","Reacting to the response on social media , I said , “ I think the emotional and psychological health of this nation has declined quite a bit over the last couple of weeks especially and it can be very hard to just be locked up at home and just listen to the news and just look at all the scary numbers and we not interacting the way we normally do to reassure we about things ."
"“ I think people just needed to hear a good story , ” she continued .","“ I think people just needed to hear a good story , ” I continued ."
“ They needed to hear that we are going to be there for each other . ”,“ people needed to hear that we are going to be there for each other . ”
"Minnesota State Patrol thanked Janjua in a Facebook post on Sunday , writing , “ Thank you to Sarosh for her hard work and dedication .","Minnesota State Patrol thanked I in a Facebook post on Sunday , writing , “ Thank I to I for I hard work and dedication ."
Troopers are working hard during the pandemic and are thinking about all the first responders who are caring for Minnesotans during this critical time .,Troopers are working hard during the pandemic and are thinking about all the first responders who are caring for Minnesotans during this critical time .
CLICK HERE TO GET THE FOX NEWS APP,CLICK HERE TO GET THE FOX NEWS APP
"“ It was humbling , ” Janjua continued .","“ It was humbling , ” I continued ."
"“ I think state troopers and policemen , they often get a very bad rap simply for doing their jobs and I just think that it ’s time they got their due recognition . ”","“ I think state troopers and policemen , state troopers and policemen often get a very bad rap simply for doing state troopers and policemen jobs and I just think that it ’s time state troopers and policemen got state troopers and policemen due recognition . ”"
Fox News ’ Robert Gearty contributed to this report .,Fox News ’ Robert Gearty contributed to reported .
