raw,replaced
"DC health officials recommend canceling mass gatherings through March, possibly postponing Cherry Blossom Festival .","DC health officials recommend canceling mass gatherings through March, possibly postponing Cherry Blossom Festival ."
2020-03-11 21:35:37 +00:00 .,2020-03-11 21:35:37 +00:00 .
Here are a few coronavirus prevention tips on how to stop touching your face .,Here are a few coronavirus prevention tips on how to stop touching your face .
"Health officials in Washington , D.C. , have recommended canceling or delaying , any "" non - essential mass gatherings "" such as conferences , conventions and political events until the end of March , in an effort to limit the outbreak of the novel coronavirus ( COVID-19 ) .","Health officials in Washington , D.C. , have recommended canceling or delaying , any "" non - essential mass gatherings "" such as conferences , conventions and political events until the end of March , in an effort to limit the outbreak of the novel coronavirus ( COVID-19 ) ."
"The famed Cherry Blossom Festival , which is celebrated in the nation 's capital every year , may also be on the chopping block .","Cherry Blossom Festival  The famed Cherry Blossom Festival , which is celebrated in the nation 's capital every year ,  the U.S. capital every year , may also be on the chopping block ."
It was scheduled to be held from March 20 to April 12 but could be scrapped in the interest of public health .,"The famed Cherry Blossom Festival , which is celebrated in the nation 's capital every year , was scheduled to be held from March 20 to April 12 but could be scrapped in the interest of public health ."
"A statement from the District of Columbia 's Health Department did not mention the festival but highlighted “ any social , cultural , or entertainment events where large crowds are anticipated be reconsidered by the organizer ” through March 31 , according to The Associated Press .","A statement from the District of Columbia 's Health Department did not mention Cherry Blossom Festival but highlighted “ any social , cultural , or entertainment events where large crowds are anticipated be reconsidered by the organizer ” through March 31 , according to The Associated Press ."
CORONAVIRUS : WHAT YOU NEED TO KNOW,CORONAVIRUS : WHAT YOU NEED TO KNOW
"A mass gathering was defined as "" events where 1,000 or more people "" are organized in a specific location .","A mass gathering was defined as "" events where 1,000 or more people "" are organized in a specific location ."
NEW YORK CITY CANCELS,NEW YORK CITY CANCELS
HALF MARATHON IN LIGHT OF CORONAVIRUS THREAT,HALF MARATHON IN LIGHT OF CORONAVIRUS THREAT
"Colleges and universities in D.C. , including Georgetown , have also reportedly begun canceling in - person classes for students , to help tame the spread of the disease .","Colleges and universities in D.C. , including Georgetown , have also reportedly begun canceling in - person classes for students , to help tame the spread of the virus ."
"Several federal lawmakers , including Sen. Ted Cruz , R - Texas , and newly appointed White House chief of staff Mark Meadows , have self - quarantined after it was discovered that a Conservative Political Action Conference ( CPAC ) attendee had tested positive for the virus .","Several federal lawmakers , including Sen. Ted Cruz , R - Texas , and newly appointed White House chief of staff Mark Meadows , have self - quarantined after it was discovered that a Conservative Political Action Conference ( CPAC ) attendee had tested positive for the virus ."
CLICK HERE TO GET THE FOX NEWS APP,CLICK HERE TO GET THE FOX NEWS APP
"As of Wednesday evening , there were 1,100 confirmed cases of the virus in the U.S. nationwide , with 30 deaths .","As of Wednesday evening , there were 1,100 confirmed cases of the virus in the U.S. nationwide , with 30 deaths ."
"There have been five confirmed cases of the disease in D.C. , but no fatalities .","There have been five confirmed cases of the virus in D.C. , but no fatalities ."
