raw,replaced
"Harvard suspends in-person classes, moves online in wake of coronavirus .","Harvard suspends in-person classes, moves online in wake of the coronavirus ."
2020-03-10 14:03:57 +00:00 .,2020-03-10 14:03:57 +00:00 .
Children are more at risk of dying from the flu than the coronavirus .,Children are more at risk of dying from this disease than the coronavirus .
Dr. Marc Siegel weighs in .,Dr. Marc Siegel weighs in .
"Harvard University announced Tuesday that all classes will be suspended in person and moved online as a result of the coronavirus , following the lead of several other schools .","Harvard announced Tuesday that all classes will be suspended in person and moved online as a result of the coronavirus , following the lead of several other schools ."
"The Cambridge Ivy League school becomes the second major Massachusetts college to shift to remote teaching , after Amherst College on Monday told students not to return to campus when spring break ends , according to the Boston Globe .","The school becomes the second major Massachusetts college to shift to remote teaching , after Amherst on Monday told students not to return to campus when spring break ends , according to the Boston Globe ."
"In a statement posted to its website , Harvard explained that it hopes to transition all graduate and undergraduate classes online by March 23 , the first day of classes following spring break .","In the statement  the Boston Globe  the college website , Harvard explained that Harvard hopes to transition all graduate and undergraduate classes online by Monday , March 23  spring break ."
CLICK,CLICK
HERE FOR COMPLETE CORONAVIRUS COVERAGE,HERE FOR COMPLETE CORONAVIRUS COVERAGE
"In this Dec. 13 , 2018 , file photo , a gate opens to the Harvard University campus in Cambridge , Mass. ( AP )","In this Dec. 13 , 2018 , file photo , a gate opens to the Harvard University campus in Cambridge , Mass. ( AP  Harvard campus in Cambridge , Mass. ( AP )"
""" Students are asked not to return to campus after spring recess and to meet academic requirements remotely until further notice , "" the statement read .",""" Students are asked not to return to campus after spring recess and to meet academic requirements remotely until further notice , "" the statement read ."
""" Students who need to remain on campus will also receive instruction remotely and must prepare for severely limited on - campus activities and interactions .",""" Students who need to remain on campus will also receive instruction remotely and must prepare for severely limited on - campus activities and interactions ."
All graduate students will transition to remote work wherever possible .,All graduate students will transition to remote work wherever possible .
"Schools will communicate more specific guidance and information , and we encourage everyone to review previous guidance about both international and domestic travel . ""","Schools will communicate more specific guidance and information , and we encourage everyone to review previous guidance about both international and domestic travel . """
MAJOR UNIVERSITIES CLOSE CLASSROOMS AMID CORONAVIRUS OUTBREAK,MAJOR UNIVERSITIES CLOSE CLASSROOMS AMID CORONAVIRUS OUTBREAK
The school also told students that it would offer counseling and mental health services as well as the employee assistance program to help them manage anxiety and stress .,The school also told students that The school would offer counseling and mental health services as well as the employee assistance program to help students manage anxiety and stress .
""" To our students , I know it will be difficult to leave your friends and your classrooms .",""" To you , I know it will be difficult to this  you friends and you classrooms ."
"We are doing this not just to protect you but also to protect other members of our community who may be more vulnerable to this disease than you are , "" the statement read .","The school are doing this not just to protect you but also to protect other members of The school community who may be more vulnerable to this disease than you are , "" the statement read ."
""" To our faculty , I recognize that we are asking you midway through the semester to completely rethink how you teach .",""" To we  your , I recognize that we are asking your midway through the semester to completely this how your teach ."
We do this because we know that you want to avoid putting your students at risk .,we do this because we know that your want to avoid putting your students at risk .
CORONAVIRUS : WHAT YOU NEED TO KNOW,CORONAVIRUS : WHAT YOU NEED TO KNOW
""" To our staff , I understand that we are expecting you to go above and beyond in your efforts to support our important mission of teaching and scholarship .",""" To your , I understand that we are expecting your to this above and beyond in your efforts to support we important mission of teaching and scholarship ."
"We do this because we know we can rely on your creativity , flexibility and judgment through these challenging times . ""","we do this because we know we can rely on your creativity , flexibility and judgment through these challenging times . """
"Harvard 's decision comes after several schools on the West Coast , including Stanford and the University of Washington , informed students they were shutting down in - person classes to move to a remote schedule .","Harvard decision comes after several schools on the West Coast , including Stanford and the University of Washington , informed students several schools on the West Coast , including Stanford and the University of Washington , were shutting down in - person classes to move to a remote schedule ."
"On Monday , Amherst announced the school would move to a remote schedule .","On Monday , Amherst announced The school would move to a remote schedule ."
"Thursday and Friday classes were canceled and all students are expected to leave the campus by March 16 , according to instructions on the college website .","Thursday and Friday classes were canceled and all students are expected to leave the Harvard University campus in Cambridge , Mass. ( AP by March 16 , according to instructions on the college website ."
"As of March 9 , the number of confirmed and presumptive positive cases in Massachusetts totaled 41 , according to the Massachusetts Department of Public Health .","As of March 9 , the number of confirmed and presumptive positive cases in Massachusetts totaled 41 , according to the Massachusetts Department of Public Health ."
"Fordham University in New York also announced it was "" suspending face - to - face instruction on its campuses , while Princeton in New Jersey said there would be a "" mandatory , temporary move for all lectures , seminars and precepts to virtual instruction starting on Monday , March 23 . ""","Fordham University in New York  New Jersey also announced Fordham University in New York was "" suspending face - to - face instruction on Fordham University in New York campuses , while Princeton in New Jersey said there would be a "" mandatory , temporary move for all lectures , seminars and precepts to virtual instruction starting on Monday , March 23 . """
