raw,replaced
"Terror attacks in 1993 and 2008: Two instances when the BSE, NSE were shut .",Terror attacks in 1993 and 2008: Two instances when BSE were shut .
2020-03-22 15:10:09 +00:00 .,2020-03-22 15:10:09 +00:00 .
"Authorities , for now , have decided against shutting stock exchanges and financial on Monday in the wake of ( Covid-19 ) pandemic .","Authorities , for now , have decided against shutting stock exchanges and financial on Monday in the wake of ( Covid-19 ) pandemic ."
"In a notification , the National Stock Exchange ( NSE ) and BSE , said it would be business as usual and all market segments will operate normally .","In a notification , the National Stock Exchange ( NSE ) and BSE , said it would be business as usual and all market segments will operate normally ."
"Well , here is a piece of history .","Well , here is a piece of history ."
The two instances the were shut by authorities was back in 1993 and in 2008 in the wake of terror attacks in Mumbai .,The two instances the were shut by authorities was back in 1993 and in 2008 in the wake of The 1993 terror attack  Mumbai .
"The 1993 terror attack was a series of 12 bomb explosions that rocked Mumbai ( then known as Bombay ) , on 12 March .","The 1993 terror attack  1993 terror attack was a series of 12 bomb explosions that rocked Mumbai , on 12 March ."
"The single - day attacks resulted in 317 fatalities and 1,400 injuries , according to reports .","The 1993 terror attack resulted in 317 fatalities and 1,400 injuries , according to reports ."
Among the targeted locations was the building in Fort .,Among the targeted locations was the building in Fort .
"More recently in 2008 , a series of coordinated attacks in Mumbai shook the city between November 26 till November 28 .","More recently in 2008 , a series of coordinated attacks in Mumbai  shook  Mumbai between November 26 till November 28 ."
"The stock exchanges , as a result was closed for trading on November 27 in response to the development .","The stock exchanges , as a result was closed for trading on November 27 in response to shook ."
"While acknowledging that the health and safety is of paramount importance , analysts say shutting the exchange now for a prolonged duration in the backdrop of COVID-19 can send a wrong signal to foreign investors .","While acknowledging that the health and safety is of paramount importance , analysts say shutting The stock exchanges now for a prolonged duration in the backdrop of COVID-19 can send a wrong signal to foreign investors ."
“ Foreign investors have a huge investment in the Indian financial and shutting the exchange for long will send out a wrong signal .,“ Foreign investors That a huge investment in the Indian financial and shutting The stock exchanges for long will send out a wrong signal .
"That said , the authorities have taken appropriate steps to ensure safety of employees and also taken adequate measures that the investors / traders and the other stakeholders do not panic , ” says G Chokkalingam , founder and managing director at Equinomics Research .","That said , the authorities have taken appropriate steps to ensure safety of employees and also taken adequate measures that the investors / traders and the other stakeholders do not panic , ” says G Chokkalingam , founder and managing director at Equinomics Research ."
Foreign investors as it is have been on a selling spree thus far in March given the COVID-19 - related developments .,Foreign investors as it is have been on a selling spree thus far in March given the COVID-19 - related developments .
"According to the available data , foreign institutional investors ( FIIs ) have sold a net $ 4.9 billion of Indian equities thus far in the current month .","According to the available data , foreign institutional investors ( FIIs ) have sold a net $ 4.9 billion of Indian equities thus far in the current month ."
"Eight of the top-10 Indian companies saw a combined loss of Rs 3.63 trillion in market valuation last week , with HDFC Bank taking the biggest hit .","Eight of the top-10 Indian companies saw a combined loss of Rs 3.63 trillion in market valuation the week , with HDFC Bank taking the biggest hit ."
"Meanwhile , market regulator Securities and Exchange Board of India ( Sebi ) on Friday halved position limits for certain stock futures , restricted short - selling of index derivatives and raised margin rates for some shares in a bid to curb volatility .","Meanwhile , market regulator Securities and Exchange Board of India ( Sebi ) on Friday halved position limits for certain stock futures , restricted short - selling of index derivatives and raised margin rates for some shares in a bid to curb volatility ."
"That apart , market - wide position limit ( MWPL ) has also been halved for highly volatile stocks — those that see an average daily variation of 15 per cent during the week .","That apart , market - wide position limit ( MWPL ) has also been halved for highly volatile stocks — those that see an average daily variation of 15 per cent during the week ."
