raw,replaced
"IndusInd Bank's Q4 profit slumps 77% QoQ to Rs 302 cr, provisions jump 2x .","IndusInd Bank's Q4 profit slumps 77% QoQ to Rs 302 cr, provisions jump 2x ."
2020-04-27 11:42:41 +00:00 .,2020-04-27 11:42:41 +00:00 .
"on Monday reported a 77 per cent sequential decline in standalone net profit at Rs 301.84 crore in the March quarter of FY20 ( Q4FY20 ) , against Rs 1,300.2 crore clocked in the December quarter of current fiscal ( Q3FY20 ) .","on Monday reported a 77 per cent sequential decline in standalone net profit at Rs 301.84 crore in the quarter ended December 31,2019 , against Rs 1,300.2 crore clocked in the December quarter of current fiscal ( Q3FY20 ) ."
"On a consolidated basis , the net profit was Rs 315.25 crore .","On a consolidated basis , the net profit was Rs 315.25 crore ."
"The bank ’s earnings are not comparable on a yearly basis owing to its merger with Bharat Financial in July , 2019 .","The bank ’s earnings are not comparable on a yearly basis owing to The bank ’s earnings merger with Bharat Financial in July , 2019 ."
"In Q4FY19 , the PAT stood at Rs 360.1 crore .","In Q4FY19 , the PAT stood at Rs 360.1 crore ."
The numbers met Street estimates that had anticipated an over 70 per cent QoQ decline in net profit .,The numbers met Street estimates that had anticipated an over 70 per cent QoQ decline in net profit .
"Analysts at Nomura , for instance , had estimated the bank ’s PAT to plummet 76 per cent QoQ to Rs 310.6 crore .","Analysts at Nomura , for instance , had estimated the PAT to plummet 76 per cent QoQ to Rs 310.6 crore ."
READ,READ
HERE,HERE
"The lender , which reported its first quarterly result since its new chief executive officer ( CEO ) Sumant Kathpalia took over , set aside massive provisions at Rs 2,440 crore .","the Bank  the Bank first quarterly result since the Bank new chief executive officer ( CEO ) Sumant Kathpalia took over , set aside massive provisions at Rs 2,440 crore ."
"It was a 133.82 per cent jump from Rs 1,043.5 crore provided for in Q3FY20 .","set was a 133.82 per cent jump from Rs 1,043.5 crore provided for in Q3FY20 ."
"To cushion against the uncertainties arising due to the outbreak of the ( Covid-19 ) pandemic , the bank has provided for Rs 260 crore under the provisions and contigencies segment .","To cushion against the uncertainties arising due to the outbreak of Covid-19 pandemic , the Bank has provided for Rs 260 crore under the provisions and contigencies segment ."
"""The extent to which Covid-19 pandemic will impact the bank 's operations and financial results is dependent on the future developments , which are highly uncertain .","""The extent to which Covid-19 pandemic  Covid-19 pandemic will impact the Bank operations and financial results is dependent on the future developments , which are highly uncertain ."
