raw,replaced
McConnell: Impeachment 'diverted' attention from coronavirus concerns .,McConnell: Impeachment 'diverted' attention from coronavirus concerns .
2020-04-01 00:04:21 +00:00 .,2020-04-01 00:04:21 +00:00 .
Get breaking news alerts and special reports .,Get breaking news alerts and special reports .
"The news and stories that matter , delivered weekday mornings .","The news and stories that matter , delivered weekday mornings ."
"Senate Majority Leader Mitch McConnell , R - Ky. , on Tuesday suggested that the January Senate impeachment trial of President Donald Trump distracted from crucial early efforts to respond to the emerging coronavirus pandemic .",Senate  McConnell on Tuesday suggested that The impeachment trial  Senate impeachment trial of Trump distracted from crucial early efforts to respond to all this .
"During an appearance on conservative commentator Hugh Hewitt 's radio show , McConnell was asked about a POLITICO article published Monday that pointed to Sen. Tom Cotton , R - Ark. , as one of the first people on Capitol Hill to sound warnings on coronavirus .","During an appearance on conservative commentator Hugh Hewitt 's radio show , McConnell was asked about The article  Cotton , as one of the first people on Capitol Hill to sound warnings on coronavirus ."
The article quoted Cotton as blaming impeachment for diverting the government 's focus away from the threats .,The article quoted Cotton as blaming impeachment for diverting the government focus away from the threats .
"When asked about Cotton 's early warnings , McConnell said : "" It came up while we were tied down on the impeachment trial .","When asked about Cotton  Cotton 's early warnings , McConnell said : "" Cotton 's early warnings came up while we were tied down on The impeachment trial ."
"And I think it diverted the attention of the government , because everything every day was all about impeachment . ""","And McConnell think Cotton 's early warnings diverted the attention of the government , because everything every day was all about impeachment . """
"McConnell also praised his Senate colleagues from pivoting “ from the most partisan thing you could possibly be involved in , the impeachment of a president , to a unanimous vote on a $ 2 trillion dollar package all within a couple of months . ”","McConnell also praised McConnell  Senate colleagues from pivoting “ from the most partisan thing you could possibly be involved in , the impeachment of a president , to a unanimous vote on a $ 2 trillion dollar package all within a couple of months . ”"
"McConnell also said he would look at any future coronavirus response bill produced by the House majority "" like Reagan suggested we look at the Russians — trust , but verify . ""","McConnell also said McConnell would look at any future coronavirus response bill produced by the House majority "" like Reagan suggested the House majority look at the Russians — trust , but verify . """
""" I ’m not going to allow this to be an opportunity for the Democrats to achieve unrelated policy items that they would not otherwise be able to pass , "" McConnell said .",""" McConnell ’m not going to allow all this to be an opportunity for the Democrats to achieve unrelated policy items that the Democrats would not otherwise be able to pass , "" McConnell said ."
"The Senate leader also accused Democrats of wanting to "" turn the President ’s handling of all this into a political liability for him . ""","McConnell  Senate leader also accused Democrats of wanting to "" turn Reagan ’s handling of all this into a political liability for Reagan . """
"“ Goodness , I wish we could all just turn this off , you know , until we get to a period where we ’ve bent the curve and are beginning to get back to normal , ” McConnell said .","“ Goodness , McConnell wish we could all just turn all this off , you know , until we get to a period where we ’ve bent the curve and are beginning to get back to normal , ” McConnell said ."
"Senate Minority Leader Chuck Schumer , D - N.Y. , responded to McConnell in a tweet posted later Tuesday .",Senate  I responded to McConnell in a tweet posted later Tuesday .
""" You may have been distracted by impeachment from acting to fight coronavirus , but not everyone was , "" Schumer tweeted .",""" You may have been distracted by impeachment from acting to fight coronavirus , but not everyone was , "" I tweeted ."
""" I called for President Trump to declare a public health emergency to fight coronavirus on January 26 ! """,""" I called for Trump to declare a public health emergency to fight coronavirus on January 26 ! """
"According to an NBC News tracker , the first major federal move to stem the spread of the virus came on January 31 , when the White House announced a travel ban on all foreigners who had been to China in the previous 14 days .","According to an NBC News tracker , the first major federal move to stem the spread of all this came on January 31 , when the White House announced a travel ban on all foreigners who had been to China in the previous 14 days ."
The impeachment trial ended just five days later when the Senate voted to acquit Trump on Feb. 5 .,The impeachment trial ended just five days later when Senate voted to acquit Trump on Feb. 5 .
"But Trump continued to downplay the threat of coronavirus , claiming the pandemic was "" very well under control in our country .","But Trump continued to downplay the threat of coronavirus , claiming all this was "" very well under control in China ."
""" Even as recently as March 9 , Trump tweeted , "" Nothing is shut down , life & the economy go on . """,""" Even as recently as March 9 , Trump tweeted , "" Nothing is shut down , life & the economy go on . """
It was n't until the World Health Organization declared coronavirus a global pandemic on March 11 before the Trump administration 's public statements around COVID-19 began to shift .,It was n't until the World Health Organization declared coronavirus a global pandemic on March 11 before the Trump administration 's public statements around COVID-19 began to shift .
