raw,replaced
"Texas gov wants to 'slowly' reopen private business, Trump says that's the president's decision .","Texas gov wants to 'slowly' reopen private business, I says that's the president's decision ."
2020-04-13 21:08:15 +00:00 .,2020-04-13 21:08:15 +00:00 .
Get breaking news alerts and special reports .,Get breaking news alerts and special reports .
"The news and stories that matter , delivered weekday mornings .","The news and stories that matter , delivered weekday mornings ."
Texas Gov. Greg Abbott plans to sign an executive order later this week to reopen parts of his state 's coronavirus - ravaged economy but President Trump says the decision is his to make .,Abbott plans to sign an executive order later this week to reopen parts of Abbott  the pandemic  Texas coronavirus - ravaged economy but I says an executive order is I to make .
"Before Abbott made his announcement on Monday , Trump said on Twitter that the authority to “ open up the states ” rests with him and the federal government , not with the governors .","Before Abbott made Abbott announcement on Monday , I said on Twitter that the authority to “ open up the states ” rests with I and the federal government , not with the Governors ."
"Trump added , however , that "" the Administration and I are working closely with the Governors , and this will continue .","I added , however , that "" the Administration and I are working closely with the Governors , and this will continue ."
"A decision by me , in conjunction with the Governors and input from others , will be made shortly ! ""","A decision by I , in conjunction with the Governors and input from others , will be made shortly ! """
"During a press conference where he announced $ 50 million in loans to small businesses suffering under the pandemic , Abbott did not directly address the president 's tweets .","During a press conference where I announced $ 50 million in loans to small businesses suffering under the pandemic , Abbott did not directly address I tweets ."
"But Abbott insisted he spoke with both Vice President Mike Pence and Dr. Deborah Birx , the White House coronavirus response coordinator , about the need to "" safely reopen the state for doing business . ""","But Abbott insisted Abbott spoke with both Vice President Mike Pence and Dr. Deborah Birx , the White House coronavirus response coordinator , about the need to "" safely reopen Texas for doing business . """
"” This is not going to be a rush - the - gates , everybody - is - able - to - suddenly - reopen - all - at - once ” situation , "" Abbott said .","” This is not going to be a rush - the - gates , everybody - is - able - to - suddenly - reopen - all - at - once ” situation , "" Abbott said ."
“ Our ability to open businesses in Texas will be tied to our ability to contain the spread of the coronavirus … .We want to expand those that are able to open . ”,“ our ability to open businesses in Texas will be tied to our ability to contain the spread of the coronavirus … .We want to expand those that are able to open . ”
The Constitution provide the states – - not the federal government -- with the “ police power ” to require businesses to close during a public health crisis .,The Constitution provide the states – - not the federal government -- with the “ police power ” to require businesses to close during a public health crisis .
"The president does not have the authority to direct governors , mayors , or other local officials to lift their emergency orders .","I does not have the authority to direct governors , mayors , or other local officials to lift governors , mayors , or other local officials emergency orders ."
"Asked how much guidance he ’s getting from Washington , Abbott said this is “ something where the White House and White House team has been communicating with governors for weeks now . ”","Asked how much guidance I ’s getting from Washington , Abbott said This is “ something where White House  White House and White House team has been communicating with governors for weeks now . ”"
"The goal , Abbott said , is to “ slowly , strategically , smartly and safely ” reopen private businesses .","The goal , Abbott said , is to “ slowly , strategically , smartly and safely ” reopen private businesses ."
"“ Both the president and vice - president were talking strategies , ” the governor said .","“ Both I and vice - president were talking strategies , ” I said ."
"But it ’s not a one - size fits all states strategy , Abbott said .","But The goal ’s not a one - size fits all states strategy , Abbott said ."
"“ What may work in Nebraska may work different for New York etcetera , ” he said .","“ What may work in Texas may work different for New York etcetera , ” Abbott said ."
"So far 286 deaths have been reported in Texas and 1,176 people remain hospitalized , Abbott said Monday .","So far 286 deaths have been reported in Texas and 1,176 people remain hospitalized , Abbott said Monday ."
"Of the 133,000 who have been tested , 13,827 tested positive .","Of the 133,000 who have been tested , 13,827 tested positive ."
Abbott said those numbers offer “ glimmers of hope with a bunch of red flags attached . ”,Abbott said those numbers offer “ glimmers of hope with a bunch of red flags attached . ”
"“ The number of deaths reported yesterday was a three - day low , ” Abbott added .","“ The number of deaths reported yesterday was a three - day low , ” Abbott added ."
“ Those are exactly the numbers we need to see to show that we are bending the curve in the state of Texas . ”,“ Those are exactly the numbers we need to see to show that we are bending the curve in Texas . ”
"The governor spoke out a day after he extended the state ’s disaster declaration , which went into effect March 13 and allows Texas to do things like tap the Strategic National Stockpile for medical supplies and go after price - gougers , for another 30 days .","I spoke out a day after I extended the state ’s disaster declaration , which went into effect March 13 and allows Texas to do things like tap the Strategic National Stockpile for medical supplies and go after price - gougers , for another 30 days ."
"But Abbott has not extended his stay - at - home order , which expires April 30 .",But Abbott has not extended Abbott  an executive order .
"Abbott has faced criticism for being slow to respond to the coronavirus crisis , although it was Texas Lt . Gov. Dan Patrick 's suggestion that senior citizens would be willing to die for the U.S. to "" get back to work "" that made headlines .","Abbott has faced criticism for being slow to respond to the coronavirus crisis , although Abbott was Texas Lt . Gov. Dan Patrick 's suggestion that senior citizens would be willing to die for the U.S. to "" get back to work "" that made headlines ."
