raw,replaced
"Child deportation soars amid pandemic, but speed-up plans date to 2017 .","Child deportation soars amid pandemic, but speed-up plans date to 2017 ."
2020-05-20 19:02:14 +00:00 .,2020-05-20 19:02:14 +00:00 .
Get breaking news alerts and special reports .,Get breaking news alerts and special reports .
"The news and stories that matter , delivered weekday mornings .","The news and stories that matter , delivered weekday mornings ."
WASHINGTON,WASHINGTON
"— The Trump administration has expedited the deportation of child migrants during the coronavirus pandemic , citing public health , but documents obtained by NBC News show that as far back as 2017 , now – DHS Acting Secretary Chad Wolf sought to expedite child deportations in order to discourage Central American asylum seekers .","— The Trump administration has expedited the deportation of child migrants during the pandemic , citing public health , but documents obtained by NBC News show that as far back as 2017 , now – DHS  Wolf sought to expedite child deportations in order to discourage Central American asylum seekers ."
"Recent reports from immigration lawyers , DHS officials and congressional staff have indicated a rise in the number of rapid deportations of unaccompanied migrant children .","Recent reports from immigration lawyers , DHS officials and congressional staff have indicated a rise in the number of rapid deportations of unaccompanied migrant children ."
"Previously , children who arrived in the U.S. without a parent or legal guardian were given protections under anti - trafficking laws , which included the right to claim asylum and to be placed in the custody of the Department of Health and Human Services until they could be placed with a guardian .","Previously , children who arrived in the U.S. without a parent or legal guardian  the U.S. without a parent or legal guardian were given protections under anti - trafficking laws , which included the right to claim asylum and to be placed in the custody of the Department of Health and Human Services until children who arrived in the U.S. without a parent or legal guardian could be placed with a guardian ."
The New York Times recently reported that more than 900 children have been deported under a new policy that sends children back to their home countries before they have had a chance to coordinate plans with a guardian at home or claim asylum in the U.S ..,the Times recently reported that more than 900 children have been deported under a new policy that sends children back to children home countries before children have had a chance to coordinate plans with a guardian at home or claim asylum in the U.S. ..
"Many of those children , according to the Times , were in the U.S. and living in HHS custody or with family members before the pandemic began .","Many of children , according to the Times , were in the U.S. and living in HHS custody or with family members before the pandemic began ."
"DHS has said the deportations are justified under Title 42 , which allows restrictions on immigration to slow the spread of disease .","DHS has said deported are justified under Title 42 , which allows restrictions on immigration to slow the spread of disease ."
"But a 2017 policy proposal by Wolf shows that the agency has long sought the ability to deport children more quickly , long before the threat of a virus gave it cover to do so .","But a 2017 policy proposal by Wolf shows that DHS has long sought the ability to deport children more quickly , long before the threat of a virus gave DHS cover to do so ."
"The documents were first obtained by Sen. Jeff Merkley , D.-Ore . , and then shared with NBC News .","The documents were first obtained by Sen. Jeff Merkley , D.-Ore . , and then shared with NBC News ."
"Wolf , who was then chief of staff to DHS Secretary Kirstjen Nielsen , sent a collection of policy ideas to the Justice Department , which included plans to reclassify unaccompanied migrant children as accompanied once they had been placed in the care of a parent or sponsor .","Wolf  DHS  Nielsen , sent a collection of policy ideas to the Justice Department , which included plans to reclassify unaccompanied migrant children as accompanied once unaccompanied migrant children had been placed in the care of a parent or sponsor ."
"The designation as an unaccompanied child “ is recognized throughout the minor ’s immigration proceeding , despite the minor ’s reunification with parents .","The designation as an unaccompanied child “ is This throughout the minor ’s immigration proceeding , despite the minor ’s reunification with parents ."
"This affords the minors the protections under the Trafficking in Victims Protection Reauthorization Act ( TVPRA ) , which allows them to avoid expedited removal [ and ] to seek asylum , ” Wolf said in the internal policy proposal memo .","This affords the minors the protections under the Trafficking in Victims Protection Reauthorization Act ( TVPRA ) , which allows the minors to avoid expedited removal [ and ] to seek asylum , ” Wolf said in the internal policy proposal memo ."
"In 2019 , shortly before she was removed as secretary , Nielsen wrote a letter to Congress asking for a change in law to allow DHS to remove children more quickly .","In 2019 , shortly before she was removed as secretary , Nielsen wrote a letter to Congress asking for a change in law to allow DHS to remove children more quickly ."
Congress did not authorize such a move .,Congress did not authorize such a move .
"“ DHS seeks authority to return [ unaccompanied children ] to their families and a safe and orderly manner if they have no legal right to stay , ” Nielsen said in a March 2019 letter to Congress , as the number of children crossing the border was on the rise .","“ DHS seeks authority to return [ unaccompanied children ] to [ unaccompanied children families and a safe and orderly manner if [ unaccompanied children have no legal right to stay , ” Nielsen said in a March 2019 letter to Congress , as the number of children crossing the border was on the rise ."
Immigration attorneys say many of the deported children do not have families or plans in place for their care when they find themselves abruptly returned by plane to their home countries .,Immigration attorneys say many of the deported children do not have families or plans in place for many of the deported children care when many of the deported children find many of the deported children abruptly returned by plane to many of the deported children home countries .
A DHS spokesperson did not respond to a request for comment .,A DHS spokesperson did not respond to a request for comment .
