raw,replaced
Coronavirus outbreak delayed his liver transplant. Then doctors found a solution. .,Coronavirus outbreak delayed Coronavirus liver transplant. Then doctors found a solution. .
2020-04-07 17:43:27 +00:00 .,2020-04-07 17:43:27 +00:00 .
Get breaking news alerts and special reports .,Get breaking news alerts and special reports .
"The news and stories that matter , delivered weekday mornings .","The news and stories that matter , delivered weekday mornings ."
"Zach Branson , a Colorado man whose lifesaving transplant was put on hold last month because of the coronavirus pandemic , has received a new liver , donated by his uncle .","I  The coronavirus pandemic , has received Troy ’s healthy liver  I uncle ."
Doctors at UCHealth University of Colorado Hospital in Denver previously canceled the surgery — along with all other organ transplants from living donors — amid concerns that such operations would leave patients and donors vulnerable to the coronavirus .,Doctors at UCHealth University of Colorado Hospital in Denver previously canceled Troy ’s healthy liver — along with all other organ transplants from living donors — amid concerns that such operations would leave patients and donors vulnerable to The coronavirus pandemic .
But the hospital reversed course last week after developing the capability to test for the coronavirus in UCHealth ’s lab and get results in under four hours .,But UCHealth University of Colorado Hospital in Denver reversed course last week after developing the capability to test for The coronavirus pandemic in UCHealth ’s lab and get results in under four hours .
"All potential living donor transplant patients are being reviewed on a case - by - case basis , examining risks to the donor and recipient , before an appropriate plan of action is determined , ” Dan Weaver , a hospital spokesman , said in an email .","All potential living donor transplant patients are being reviewed on a case - by - case basis , examining risks to the donor and recipient , before an appropriate plan of action is determined , ” Dan Weaver , a hospital spokesman , said in an email ."
"Both Branson , 33 , and his uncle , Troy , 45 , tested negative for the virus Monday morning , giving doctors the green light .","Both I , 33 , and I uncle , Troy , 45 , tested negative for The coronavirus pandemic  Tuesday morning , giving doctors the green light ."
"Within hours , transplant surgeons had removed a portion of Troy ’s healthy liver and implanted it in his nephew , who was born with a rare disease that caused bile to back up in his body , slowly devastating his liver .","Within hours , transplant surgeons had removed a portion of Troy ’s healthy liver  Troy ’s healthy liver and implanted a portion of Troy ’s healthy liver in I  his  his body , slowly devastating Troy ’s healthy liver  his liver ."
“ Zach is doing great ! ”,“ I is doing great ! ”
"his sister , Ashley , wrote in a text message Tuesday morning .","I  his sister , wrote in a text message Tuesday morning  Tuesday morning ."
“ Surgeon said his new liver is working great . ”,“ I said I  Troy ’s healthy liver is working great . ”
"Doctors had told Branson early last month that , without the transplant surgery , he might have 30 to 45 days to live .","Doctors had told I early last month that , without Troy ’s healthy liver , I might have 30 to 45 days to live ."
"Then , on March 13 , he received word that the hospital was postponing the operation , scheduled for March 25 , citing concerns about the coronavirus .","Then , on March 13 , I received word that UCHealth University of Colorado Hospital in Denver was postponing the operation , scheduled for March 25 , citing concerns about The coronavirus pandemic ."
"In the days afterward , Branson made arrangements for home hospice care — unsure whether he would need it .","In the days afterward , I made arrangements for home hospice care — unsure whether I would need home hospice care ."
"“ Whatever is meant to be is going to be , ” he said at the time .","“ Whatever is meant to be is going to be , ” I said at the time ."
“ That ’s the way I ’m trying to approach this . ”,“ That ’s the way I ’m trying to approach this . ”
"The coronavirus pandemic has led hospitals across the United States to cancel or postpone most elective surgeries , seriously disrupting the lives of many awaiting new organs , transplant experts said .","The coronavirus pandemic has led hospitals across the United States to cancel or postpone most elective surgeries , seriously disrupting the lives of many awaiting new organs , transplant experts said ."
"Doctors in some parts of the country say an inability to quickly test potential donors for the coronavirus has led them to decline viable organs , forcing some ailing patients to wait longer .","Doctors in some parts of the country  the United States say an inability to quickly test potential donors for The coronavirus pandemic has led Doctors in some parts of the country to decline viable organs , forcing some ailing patients to wait longer ."
"To avert the spread of the virus among vulnerable patients who must take immunosuppressive drugs to prevent rejection of their new organs , doctors have canceled most routine follow - up visits for transplant recipients .","To avert the spread of The coronavirus pandemic among vulnerable patients who must take immunosuppressive drugs to prevent rejection of their new organs  vulnerable patients who must take immunosuppressive drugs to prevent rejection of their new organs new organs , doctors have canceled most routine follow - up visits for transplant recipients ."
"And in anticipation of a surge of coronavirus patients requiring beds in intensive care units , some hospitals are now performing transplant operations only for patients who are at the most dire risk of death .","And in anticipation of a surge of coronavirus patients requiring beds in intensive care units , some hospitals are now That transplant operations only for patients who are at the most dire risk of death ."
"That may mean delaying kidney transplants for patients who can get by on dialysis , or holding off on heart transplants for those surviving on mechanical heart pumps .","That may mean delaying kidney transplants for patients who can get by on dialysis , or holding off on heart transplants for those surviving on mechanical heart pumps ."
"Prior to his surgery Monday , Branson said he knew he was fortunate to get another chance .","Prior to I  Troy ’s healthy liver Monday , I said I knew I was fortunate to get another chance ."
"On Tuesday morning , he texted his sister from his hospital bed , where he was recovering .","On Tuesday morning  Tuesday morning , I texted I  his sister from I hospital bed , where I was recovering ."
"“ They keep telling me I ’m the most alert and active liver recipient that they ’ve seen , ” he wrote .","“ they keep telling I  I ’m the most alert and active liver recipient that they ’ve seen , ” I wrote ."
“ I chalk it all up to the extended love and support from all of you . ”,“ I chalk it all up to the extended love and support from all of you . ”
