raw,replaced
Trump tweets about coronavirus using term 'Chinese Virus' .,Trump tweets about coronavirus using term 'Chinese Virus' .
2020-03-17 03:13:43 +00:00 .,2020-03-17 03:13:43 +00:00 .
Get breaking news alerts and special reports .,Get breaking news alerts and special reports .
"The news and stories that matter , delivered weekday mornings .","The news and stories that matter , delivered weekday mornings ."
"President Donald Trump drew backlash Monday night after posting a tweet using the phrase "" Chinese Virus . ""","Trump drew backlash Monday  Monday night after posting the tweet using the phrase "" Chinese Virus  Chinese Virus . """
"After giving an address Monday afternoon in which he said the country may be headed toward recession and urged social distancing , he later tweeted his confidence in and support for various sectors while including the offensive remark .","After giving an address Monday afternoon in which Trump said China may be headed toward recession and urged social distancing , Trump later tweeted Trump confidence in and support for various sectors while including the offensive remark ."
""" The United States will be powerfully supporting those industries , like Airlines and others , that are particularly affected by the Chinese Virus .",""" China will be powerfully supporting those industries , like Airlines and others , that are particularly affected by Chinese Virus ."
"We will be stronger than ever before ! ""","We will be stronger than ever before ! """
he wrote .,Trump wrote .
"Many officials , including the head of the Centers for Disease Control and Prevention , have criticized the phrase as inaccurate and potentially harmful in promoting racist associations between the virus and those from China .","Many officials , including the head of CDC , have criticized the phrase "" Chinese Virus as inaccurate and potentially harmful in promoting racist associations between Chinese Virus and those from China ."
"The comments prompted massive backlash from many social media users , including New York Mayor Bill de Blasio , who said the tweet was misplacing blame and could put more Asian Americans in danger .","The comments prompted massive backlash from many social media users , including De Blasio  the tweet was misplacing blame and could put more Asian Americans in danger ."
"Trump has previously referred to COVID-19 as a "" foreign virus , "" and he has also retweeted a supporter who used the term "" China Virus .","Trump has previously referred to COVID-19 as a "" foreign virus , "" and Trump has also retweeted a supporter who used Chinese Virus ."
""" His newest reference comes days after CDC Director Robert Redfield agreed at a House hearing that it was "" absolutely wrong and inappropriate "" to use labels like "" Chinese coronavirus , "" as the virus had expanded beyond China to other parts of the world .",""" Trump newest reference comes days after CDC Director Robert Redfield agreed at a House hearing that it was "" absolutely wrong and inappropriate "" to use labels like "" Chinese coronavirus , "" as Chinese Virus had expanded beyond China to other parts of the world ."
"The were roughly 3,500 confirmed cases of the illness in the U.S. as of Monday night .","The were roughly 3,500 confirmed cases of Chinese Virus in China as of Monday night ."
"Many others have condemned the practice of identifying the illness by location or ethnicity , including the Congressional Asian Pacific American Caucus , which called on its fellow legislators to "" help us prevent hysteria , ignorant attacks , and racist assaults that have been fueled by misinformation pertaining to the 2019 novel coronavirus ( COVID-19 ) "" by sharing only confirmed and verifiable information .","Many others have condemned the practice of identifying Chinese Virus by location or ethnicity , including the Congressional Asian Pacific American Caucus , which called on us fellow legislators to "" help us prevent hysteria , ignorant attacks , and racist assaults that have been fueled by misinformation pertaining to the 2019 novel coronavirus ( COVID-19 ) "" by sharing only confirmed and verifiable information ."
"While some , including House Speaker Nancy Pelosi , D - Calif. , publicly condemned the racism tied to the pandemic , others , such as House Minority Leader Kevin McCarthy , R - Calif. , have continued to use the offensive language , pointing to outlets that have used similar wording .","While some , including House Speaker Nancy Pelosi , D - Calif. , publicly condemned the racism tied to the pandemic , others , such as House Minority Leader Kevin McCarthy , R - Calif. , have continued to use the offensive language , pointing to outlets that have used similar wording ."
"The Asian American Journalists Association released guidelines for responsible reporting in February to curb "" fueling xenophobia and racism that have already emerged since the outbreak . ""","The Asian American Journalists Association released guidelines for responsible reporting in February to curb "" fueling xenophobia and racism that have already emerged since the pandemic . """
"Rep. Grace Meng , D - N.Y. , previously told NBC News that it 's possible that several GOP legislators have continued to use the rhetoric to distract from Trump 's handling of the pandemic .","Rep. Grace Meng , D - N.Y. , previously told NBC News that it 's possible that several GOP legislators have continued to use the rhetoric to distract from Trump handling of the pandemic ."
"She said it 's likely that officials are using China or Asian Americans as scapegoats "" versus actually dealing with the problem at hand . ""","Rep. Grace Meng , D - N.Y. , said it 's likely that officials are using China or Asian Americans as scapegoats "" versus actually dealing with the problem at hand . """
"Download the NBC News app for full coverage of the coronavirus outbreak Along with the virus ' spread , there has been an increase in racist incidents and discrimination targeting Asian Americans .","Download the NBC News app for full coverage of the pandemic Along with Chinese Virus spread , there has been an increase in racist incidents and discrimination targeting Asian Americans ."
Two Hmong guests endured harassment and were later barred from staying at first a Super 8 and then a Days Inn in Indiana .,Two Hmong guests endured harassment and were later barred from staying at first a Super 8 and then a Days Inn in Indiana .
"In California , an Asian teen was bullied , assaulted and sent to the emergency room over fears surrounding the pandemic .","In California , an Asian teen was bullied , assaulted and sent to the emergency room over fears surrounding the pandemic ."
De Blasio held a media roundtable Wednesday to condemn coronavirus - related discrimination against Asian communities in New York .,De Blasio held a media roundtable Wednesday to condemn coronavirus - related discrimination against Asian communities in New York .
""" Right now , we 've seen particularly troubling instances of discrimination directed at Asian communities , particularly in Chinese communities , "" he said .",""" Right now , we 've This particularly troubling instances of discrimination directed at Asian communities , particularly in Chinese communities , "" De Blasio said ."
""" This is unacceptable . """,""" This is unacceptable . """
