raw,replaced
"Wisconsin reports record number of new coronavirus cases, deaths .","Wisconsin reports record number of new coronavirus cases, deaths ."
2020-05-28 16:18:43 +00:00 .,2020-05-28 16:18:43 +00:00 .
Get breaking news alerts and special reports .,Get breaking news alerts and special reports .
"The news and stories that matter , delivered weekday mornings .","The news and stories that matter , delivered weekday mornings ."
"Wisconsin saw a record number of new coronavirus cases and deaths reported in a single day on Wednesday , two weeks after the state ’s Supreme Court struck down its statewide stay - at - home order .","Wisconsin saw a record number of new coronavirus cases and deaths reported in a single day on Wednesday , two weeks after the state ’s Supreme Court struck down the state ’s Supreme Court  The order ."
"The state reported 599 new known COVID-19 cases on Wednesday with 22 known deaths , according to Wisconsin ’s Department of Health Services , the highest recorded daily rise since the pandemic began there .","Wisconsin reported 599 new known COVID-19 cases on Wednesday with 22 known deaths , according to Wisconsin ’s Department of Health Services , the highest recorded daily rise since the pandemic began there ."
"As of Wednesday , the state had more than 16,460 known cases and 539 known deaths , according to the department .","As of Wednesday , Wisconsin had more than 16,460 known cases and 539 known deaths , according to Wisconsin ’s Department of Health Services ."
The previous record in new coronavirus cases was 528 the week prior .,The previous record in new coronavirus cases was 528 the week prior .
"Wisconsin also issued a record number of test results Wednesday , with more than 10,300 tests conducted , according to the department .","Wisconsin also issued a record number of test results Wednesday , with more than 10,300 tests conducted , according to Wisconsin ’s Department of Health Services ."
Democratic Gov. Tony Evers spoke of the importance of wearing a mask in public Wednesday in order to keep others safe from the virus .,I spoke of the importance of wearing a mask in public Wednesday in order to keep others safe from the virus .
""" One of the most important things you can do to help others is to wear a mask or other face - covering in public , "" he said .",""" One of the most important things you can do to help others is to wear a mask or other face - covering in public , "" I said ."
""" Wearing a mask should n't be a political statement .",""" Wearing a mask should n't be a political statement ."
"It is n't controversial , and it 's not hard to do . ""","a mask is n't controversial , and a mask 's not hard to do . """
"On May 13 , Wisconsin ’s Supreme Court struck down the state ’s stay - at - home order during the pandemic as "" unlawful , invalid , and unenforceable "" after finding that the state 's health secretary exceeded her authority .","On May 13 , Wisconsin  Wisconsin ’s Supreme Court struck down The order  the pandemic as "" unlawful , invalid , and unenforceable "" after finding that Wisconsin  the state 's health secretary exceeded the state 's health secretary authority ."
The order had put Evers at odds with the state 's Republic - controlled legislature .,The order had put I at odds with Wisconsin Republic - controlled legislature .
"Some local officials , including those in Milwaukee and Madison , have since instituted their own regulations .","Some local officials , including those in Milwaukee and Madison , have since instituted Some local officials , including those in Milwaukee and Madison , own regulations ."
"In a 4 - 3 ruling , the court called Health Services Secretary - Designee Andrea Palm 's directive a "" vast seizure of power . ""","In today 's ruling , Wisconsin ’s Supreme Court called Palm directive a "" vast seizure of power . """
"The order directed all people in the state to stay at home or at their places of residence , subject only to exceptions allowed by Palm , the ruling said .","The order directed all people in the state  Wisconsin to stay at home or at all people in the state places of residence , subject only to exceptions allowed by Palm , today 's ruling said ."
"The order , which had been set to run until May 26 , also restricted travel and business , along with threatening jail time or fines for those who do n't comply .","The order also restricted travel and business , along with threatening jail time or fines for those who do n't comply ."
"“ Republican legislators have convinced four justices to throw our state into chaos , ” Evers said in a statement at the time .","“ Republican legislators have convinced four justices to throw Wisconsin into chaos , ” I said in a statement at the time ."
""" We can not let today 's ruling undo all the work we have done and all the sacrifices Wisconsinites have made over these past few months , "" he said in the mid - May statement .",""" our can not let today 's ruling  today ruling undo all the work our have done and all the sacrifices Wisconsinites have made over these past few months , "" I said in the mid - May statement ."
"""",""""
"I am disappointed in the decision today , but our top priority has been and will remain doing what we can and what we have to do to protect the health and safety of the people of our state . ""","I am disappointed in today 's ruling  today , but our top priority has been and will remain doing what our can and what our have to do to protect the health and safety of the people of Wisconsin  our state . """
