raw,replaced
White House doctor says President Trump does not need coronavirus test .,White House doctor says Trump does not need coronavirus test .
2020-03-14 05:27:44 +00:00 .,2020-03-14 05:27:44 +00:00 .
Get breaking news alerts and special reports .,Get breaking news alerts and special reports .
"The news and stories that matter , delivered weekday mornings .","The news and stories that matter , delivered weekday mornings ."
"The president does not need to take a test to determine if he 's positive for coronavirus because two interactions he had with known patients were "" low risk , "" a White House doctor said in a memo released Friday .","Trump does not need to take a test to determine if Trump 's positive for coronavirus because two interactions Trump had with known patients were "" low risk , "" The White House physician  White House doctor said in The memo  Friday ."
The memo was made public hours after Trump said he would be tested .,The memo was made public hours after Trump said Trump would be tested .
""" Not for that reason , but because I think I will do it anyway , "" the president said Friday when asked about his interaction at his Mar - a - Lago resort last weekend with an aide to Brazilian President Jair Bolsonaro , Fabio Wajngarten , who turned up positive .",""" Not for that reason , but because Trump think Trump will do it anyway , "" Trump said Friday when asked about Trump interaction at Trump  his resort last weekend with an aide to Wajngarten ."
"Physician to the president , Sean P. Conley , argued that because Trump 's interaction was minimal , including a handshake , and because Wajngarten and another patient were not exhibiting symptoms at the time they socialized with the president , Trump 's unlikely to get the virus .","Conley  Trump , Sean P. Conley , argued that because Trump interaction was minimal , including a handshake , and because Wajngarten  Wajngarten and another patient were not exhibiting symptoms at the time Wajngarten and another patient socialized with Trump , Trump 's unlikely to get the virus ."
""" All interactions occurred before any symptom onset , "" Conley wrote .",""" These interactions occurred before any symptom onset , "" Conley wrote ."
""" These interactions would be categorized as LOW risk for transmission per CDC ( U.S. Centers for Disease Control and Prevention ) guidelines , and as such , there is no indication for home quarantine at this time . """,""" These interactions would be categorized as LOW risk for transmission per CDC ( U.S. Centers for Disease Control and Prevention ) guidelines , and as such , there is no indication for home quarantine at this time . """
""" Additionally , given the President himself is without symptoms , testing for COVID-19 is not currently indicated , "" he wrote .",""" Additionally , given Trump  Trump is without symptoms , testing for COVID-19 is not currently indicated , "" Conley wrote ."
"The CDC has published reports recommending testing for those who have had "" close contact with a confirmed or suspected case of COVID-19 "" or have experienced "" potential exposure through attendance at events or spending time in specific settings where COVID-19 cases have been reported . ""","CDC has published reports recommending testing for those who have had "" close contact with a confirmed or suspected case of COVID-19 "" or have experienced "" potential exposure through attendance at events or spending time in specific settings where COVID-19 cases have been reported . """
"The CDC has said , additionally , that "" individuals who have had travel to high - risk areas or are contacts of patients with suspected or confirmed COVID-19 should be monitored for development of consistent symptoms and signs ( fever , cough , or dyspnea ) . ""","CDC has said , additionally , that "" individuals who have had travel to high - risk areas or are contacts of patients with suspected or confirmed COVID-19 should be monitored for development of consistent symptoms and signs ( fever , cough , or dyspnea ) . """
""" Such clinical manifestations should prompt at least self - isolation with social distancing and clinician assessment for the need for medical evaluation , "" the centers said .",""" Such clinical manifestations should prompt at least self - isolation with social distancing and clinician assessment for the need for medical evaluation , "" the centers said ."
The White House physician detailed that Trump also shared a table last weekend at his resort with a person who later tested positive .,The White House physician  White House physician detailed that Trump also shared a table last weekend at Trump  his resort with a person who later tested positive .
"Experts say the virus , which can be deadly for the elderly and those with underlying health conditions , is spread through person - to - person contact and through the air .","Experts say the virus , which can be deadly for the elderly and those with underlying health conditions , is spread through person - to - person contact and through the air ."
"Some have noted that while top federal health experts advise Americans not to shake hands , the president has continued to do so .","Some have noted that while top federal health experts advise Americans not to shake hands , Trump has continued to do so ."
