raw,replaced
Coronavirus: U.S. Olympic Committee says more 'clarity' on 2020 games .,"Paralympic Committee says more 'clarity' on the games , which are due begin in July , ."
2020-03-22 00:02:41 +00:00 .,2020-03-22 00:02:41 +00:00 .
Get breaking news alerts and special reports .,Get breaking news alerts and special reports .
"The news and stories that matter , delivered weekday mornings .","The news and stories that matter , delivered weekday mornings ."
Two major sports governing bodies in the United States have asked for the 2020 Tokyo Olympic Games to be postponed amid the growing coronavirus pandemic .,Two major sports governing bodies in the United States have asked for the Olympics to be postponed amid the coronavirus outbreak .
"USA Swimming and USA Track and Field 's chiefs both sent letters to the U.S. Olympic and Paralympic Committee sharing their concerns about athletes and asking for the games , which are due begin in July , to be postponed .","Olympic Swimming and USA Track and Field chiefs both sent letters to Paralympic Committee sharing Paralympic Committee concerns about athletes and asking for the games , which are due begin in July ,  July , to be postponed ."
But U.S. Olympic and Paralympic Committee CEO Sarah Hirshland said in a statement that more clarity is needed before making such a decision .,But Hirshland  Paralympic Committee CEO Sarah Hirshland said in the statement that more clarity is needed before making such a decision .
""" The USOPC has complete and total empathy for the athlete community as they manage the terrible stress and anxiety caused by the current lack of certitude regarding the Tokyo Games , "" Hirshland wrote .",""" The USOPC has complete and total empathy for the athlete community as The USOPC manage the terrible stress and anxiety caused by the current lack of certitude regarding the Olympics , "" Hirshland wrote ."
""" We understand that the athletes have concerns about training , qualification and anti - doping controls , and that they want transparency , communication and clarity to the full extent possible . """,""" Hirshland understand that the athletes have concerns about training , qualification and anti - doping controls , and that the athletes want transparency , communication and clarity to the full extent possible . """
"Hirshland said that the committee has also heard from some athletes who want to make sure their opportunity to compete in the games is n't prematurely taken away "" until we have better clarity . ""","Hirshland said that Paralympic Committee has also heard from some athletes who want to make sure their opportunity to compete in the games is n't prematurely taken away "" until we have better clarity  some athletes who want to make sure their opportunity to compete in the games is n't prematurely taken away "" until we have better clarity opportunity to compete in the games , which are due begin in July , is n't prematurely taken away "" until Hirshland have better clarity . """
She said that the U.S. committee is in communication with the International Olympic Committee and the International Paralympic Committee and has been following advice from the World Health Organization .,Hirshland said that Paralympic Committee is in communication with Paralympic Committee and Paralympic Committee and has been following advice from the World Health Organization .
""" They believe that it is premature to make a final call on the date of the Games , and we believe that we should afford them the opportunity to gather more data and expert advice before insisting that a decision be made , "" the statement read .",""" Paralympic Committee believe that it is premature to make a final call on the date of the Olympics , and Hirshland believe that Hirshland should afford Paralympic Committee the opportunity to gather more data and expert advice before insisting that a decision be made , "" the statement read ."
Her response came after USA Swimming CEO Tim Hinchey asked for the games to be postponed by a year .,"Hirshland response came after Olympic Swimming  Hinchey asked for the games , which are due begin in July , to be postponed by a year ."
"In a letter posted Friday on Twitter , he said he has watched athletes "" struggle to find ways to continue to prepare and train "" as the virus spreads across the globe .","In a letter also posted on Twitter  Friday on Twitter , Hinchey said Hinchey has watched athletes "" struggle to find ways to continue to prepare and train "" as the coronavirus outbreak spreads across the globe ."
""" Our top priority at Olympic Swimming has been , and will continue to be , the health and safety of our athletes , coaches , staff , volunteers and other members , "" Hinchey wrote .",""" our top priority at Olympic Swimming has been , and will continue to be , everyone 's health and safety  our athletes , coaches , staff , volunteers and other members , "" Hinchey wrote ."
"Download the NBC News app for full coverage of the coronavirus outbreak ""","Download the NBC News app for full coverage of the coronavirus outbreak """
"Pressing forward amidst the global health crisis this summer is not the answer , "" he wrote , adding that making everyone 's health and safety a priority is the "" responsible thing to do . ""","Pressing forward amidst the global health crisis this summer is not the answer , "" Hinchey wrote , adding that making everyone 's health and safety  Everyone health and safety a priority is the "" responsible thing to do . """
""" Everyone has experienced unimaginable disruptions , mere months before the Olympic Games , which calls into question the authenticity of a level playing field for all , "" he continued .",""" Everyone has experienced unimaginable disruptions , mere months before the Olympics , which calls into question the authenticity of a level playing field for Everyone , "" Hinchey continued ."
"USA Track and Field CEO Max Siegel expressed similar concerns , telling Hirshland in a letter also posted on Twitter that it 's hard for athletes to find a safe environment for training .","USA Track and Field  USA Track and Field CEO Max Siegel expressed similar concerns , telling Hirshland in a letter also posted on Twitter  Twitter that it 's hard for athletes to find a safe environment for training ."
"He said moving forward with the Olympics in July "" would not be in the best interest of our athletes . ""","USA Track and Field CEO Max Siegel said moving forward with the Olympics in July "" would not be in the best interest of our athletes . """
""" We acknowledge that there are no perfect answers , and that this is a very complex and difficult decision , but this position at least provides our athletes with the comfort of knowing that they have adequate time to properly prepare themselves physically , mentally , and emotionally to be able to participate in a safe and successful Olympic Games , and that they can shift their focus toward taking care of themselves and their families , "" he wrote .",""" USA Track and Field acknowledge that there are no perfect answers , and that this is a very complex and difficult decision , but this at least provides USA Track and Field  their with the comfort of knowing that their have adequate time to properly prepare their physically , mentally , and emotionally to be able to participate in a safe and successful Olympic Games , and that their can shift their focus toward taking care of their and their families , "" USA Track and Field CEO Max Siegel wrote ."
The 2020 Tokyo Games are scheduled to begin July 24 .,the Olympics are scheduled to begin July 24 .
The Olympic Flame arrived in Japan on Friday .,The Olympic Flame arrived in Japan on Friday .
