raw,replaced
Trump says he is postponing G7 summit .,Trump says Trump is postponing G7 .
2020-05-31 02:06:11 +00:00 .,2020-05-31 02:06:11 +00:00 .
President Donald Trump on Saturday announced that the Group of Seven summit of world leaders would be postponed until at least September .,Trump on Saturday The announcement that G7 would be postponed until at least September .
“ I ’m postponing it because I do n’t feel as a G7 it probably represents what ’s going on in the world .,“ Trump ’m postponing G7 because Trump do n’t feel as a G7 G7 probably represents what ’s going on in the world .
"It ’s a very outdated group of countries , "" Trump said , according to a press pool report .","G7 ’s a very outdated group of countries , "" Trump said , according to a press pool report ."
"He also said he 'd like to invite additional countries , including Russia , Australia , South Korea and India , to attend the summit .","Trump also said Trump 'd like to invite additional countries , including Russia , Australia , South Korea and India , to attend G7 ."
Russia was ejected from what was then the G8 in 2014 as punishment for the annexation of Crimea .,Russia was ejected from what was then the G8 in 2014 as punishment for the annexation of Crimea .
The announcement comes a day after The Associated Press and other news outlets reported that German Chancellor Angela Merkel would not attend a meeting in - person amid the coronavirus pandemic .,The announcement comes a day after The Associated Press and other news outlets reported that Merkel would not attend a meeting in - person amid the pandemic .
"Earlier this month , Trump tweeted that he was considering rescheduling the G7 for June at Camp David in Washington as a sign of “ normalization . ”","Earlier this month , Trump tweeted that Trump was considering rescheduling G7 for June at Camp David in Washington as a sign of “ normalization . ”"
"But on Friday , Merkel refused the invitation , citing the continued risk of the pandemic .","But on Friday , Merkel refused The announcement , citing the continued risk of the pandemic ."
""" The federal chancellor thanks President Trump for his invitation to the G7 summit at the end of June in Washington .",""" Merkel thanks Trump for Trump invitation to G7  G7 at the end of June in Washington ."
"As of today , considering the overall pandemic situation , she can not agree to her personal participation , to a journey to Washington , "" a German government spokesman told Politico .","As of today , considering the overall pandemic situation , Merkel can not agree to Merkel personal participation , to a journey to Washington , "" a German government spokesman told Politico ."
"G7 is the nickname for the informal group of seven large industrialized countries — Canada , France , Germany , Italy , Japan , the United Kingdom and the United States — that meet periodically to discuss global matters .","G7 is the nickname for the informal group of seven large industrialized countries — Canada , France , Germany , Italy , Japan , the United Kingdom and the United States — that meet periodically to discuss global matters ."
"Originally scheduled for June 2020 , Trump said in March the event would be held virtually before later changing his mind and reviving the idea of an in - person event this summer .","Originally scheduled for June 2020 , Trump said in March G7 would be held virtually before later changing Trump mind and reviving the idea of an in - person event this summer ."
