raw,replaced
Husband of grandma who mistakenly invited teen to Thanksgiving dies of coronavirus .,Husband of grandma who mistakenly invited teen to Thanksgiving dies of coronavirus .
2020-04-09 13:24:37 +00:00 .,2020-04-09 13:24:37 +00:00 .
"The story of Wanda Dench and Jamal Hinton , the grandmother and teen who launched a Thanksgiving tradition and an enduring family friendship following a text mix - up , now has a sad update .","The story of Wanda and Hinton  Thanksgiving tradition and an enduring family friendship following a text mix - up , now has a sad update ."
"Hinton took to Twitter Wednesday night to share the news that Dench ’s husband , Lonnie , died of coronavirus earlier this week .","Hinton took to Twitter Wednesday night  Wednesday night to share The news of Lonnie Dench ’s passing  Wanda  Lonnie , died of coronavirus earlier this week ."
"“ As some of you may have already found out tonight Lonnie did not make it ... he passed away Sunday morning , ” Hinton wrote .","“ As some of you may have already found out Wednesday night  Lonnie did not make The news of Lonnie Dench ’s passing ... Lonnie passed away Sunday morning , ” Hinton wrote ."
"The news of Lonnie Dench ’s passing comes a week after Hinton informed his followers that both Wanda and Lonnie , of Mesa , Arizona , were recently diagnosed with coronavirus .","The news of Lonnie Dench ’s passing  Lonnie ’s passing comes a week after Hinton informed Hinton followers that both Wanda and Lonnie , were recently diagnosed with coronavirus ."
"At the time , he tweeted , “ Lonnie is currently in the hospital fighting both COVID and Pneumonia please send words of love and encouragement their way . ”","At the time , Hinton tweeted , “ Lonnie is currently in the hospital fighting both COVID and Pneumonia please send words of love and encouragement both COVID and Pneumonia way . ”"
Download the TODAY app for the latest coverage on the coronavirus outbreak .,Download the TODAY app for the latest coverage on the coronavirus outbreak .
"In his tweet Wednesday , Hinton said , “ Wanda told me all the love and support he was receiving put a huge smile on his face so I thank every single one of you guys for that ! ”","In Hinton tweet Wednesday , Hinton said , “ Wanda told Hinton all the love and support Hinton was receiving put a huge smile on Hinton face so Hinton thank every single one of you guys for that ! ”"
"As for Wanda Dench , Hinton added a brief update to say that she “ is not sick . ”","As for Wanda , Hinton added a brief update to say that Wanda “ is not sick . ”"
"Hinton and the Dench family captured the public 's attention in 2016 when Wanda texted the then-17 - year - old saying , "" Thanksgiving is at my house on November 24th at 3PM . ""","Hinton  The pair  the Dench family  Wanda family captured the public 's attention in 2016 when Wanda texted the then-17 - year - old saying , "" Thanksgiving is at the then-17 - year - old house on November 24th at 3PM . """
"When Hinton , who lived in Phoenix , asked who was messaging him , Dench responded , "" Your grandma .","When Hinton , asked who was messaging the then-17 - year - old , Wanda responded , "" Wanda  the then-17 - year - old grandma ."
"""",""""
The pair exchanged selfies and realized that they did n't know each other .,The pair exchanged selfies and realized that The pair did n't know each other .
""" You not my grandma .",""" You not Wanda  Wanda grandma ."
"Can I still get a plate tho ? ""","Can Wanda still get a plate tho ? """
"Hinton asked , prompting Dench to invite him over .","Hinton asked , prompting Wanda to invite the then-17 - year - old over ."
The mistake started its own Thanksgiving tradition — Hinton and the Dench family have celebrated the holiday together every year since .,The mistake started The mistake own Thanksgiving tradition — Hinton  The pair  the Dench family  Wanda family have celebrated Thanksgiving together every year since .
Hinton has said that he and the family are true friends .,Hinton has said that Hinton  The pair  the Dench family are true friends .
"In May 2019 , he shared a selfie of himself , Lonnie and Wanda , and his girlfriend , Mikaela , on Instagram , with a caption saying the photo was "" for everyone who thinks it 's just for the cameras and social media , "" he added , "" Blessed to have such wonderful people in our lives . ""","In May 2019 , Hinton shared a selfie of Hinton , Lonnie and Wanda , and Hinton girlfriend , Mikaela , on Instagram , with a caption saying the photo was "" for everyone who thinks it 's just for the cameras and social media , "" Hinton added , "" Blessed to have such wonderful people in our lives . """
