raw,replaced
Rita Wilson opens up about her ‘blessings’ after recovering from coronavirus .,Wilson opens up about Wilson ‘blessings’ after recovering from the coronavirus .
2020-03-30 14:07:31 +00:00 .,2020-03-30 14:07:31 +00:00 .
"Rita Wilson is thankful for her “ continued good health ” after she and her husband , Tom Hanks , tested positive for the coronavirus earlier this month .","Wilson is thankful for Wilson  my health ” after Wilson  I  Wilson  Hanks , tested positive for the coronavirus earlier this month ."
"The actress and singer , 63 , shared an update after returning to the U.S. from Australia , where she and Hanks had been self - quarantining while they recovered from COVID-19 .","I , shared an update after returning to the USA from Australia , where I  I and Hanks had been self - quarantining while I recovered from COVID-19 ."
"In an Instagram post Sunday , she looked back on all the milestones that have occurred on that date over the years .","In an Instagram post Sunday , I looked back on all the milestones that have occurred on that date over the years ."
"“ This date , March 29 , represents a time of great happiness .","“ This date , March 29 , represents a time of great happiness ."
"I was on Broadway starring with Larry David in his play Fish In The Dark before finding out I had been diagnosed with breast cancer , ” Wilson wrote on Instagram .","I was on Broadway starring with Larry David in Larry David play Fish In The Dark before finding out I had been diagnosed with breast cancer , ” Wilson wrote on Instagram ."
“ March 29 also marks five years of being cancer free after having had a bilateral mastectomy .,“ March 29 also marks five years of being cancer free after having had a bilateral mastectomy .
"I am so thankful for my health , for the doctors , nurses , friends and family who got me through that time . ”","I am so thankful for I  my health , for the doctors , nurses , friends and family who got I through March 29 . ”"
"She added that on March 29 last year , she was honored with a star on the Hollywood Walk of Fame .","I added that on March 29 last year , I was honored with a star on the Hollywood Walk of Fame ."
"“ All of this would not be possible without good health , ” she wrote .","“ All of this would not be possible without good health , ” I wrote ."
"“ So , today , March 29 , I am celebrating the beauty of this life , the blessings God has given , and my continued good health , even now as a COVID 19 survivor .","“ So , March 29  today , March 29 , I am celebrating the beauty of this life , the blessings God has given , and I continued good health , even now as a COVID 19 survivor ."
Please take a moment today to acknowledge the amazing creation your bodies are and to thank it for doing so much . ”,Please take a moment today to acknowledge the amazing creation your bodies are and to thank it for doing so much . ”
Download the TODAY app for the latest coverage on the coronavirus outbreak .,Download the TODAY app for the latest coverage on the coronavirus outbreak .
Hanks revealed over the weekend that he and Wilson recently returned to the U.S. and are continuing to shelter in place and practice social distancing .,Hanks revealed over last weekend that I  Hanks and Wilson recently returned to the USA and are continuing to shelter in place and practice social distancing .
"“ Many , many thanks to everyone in Australia who looked after us .","“ Many , many thanks to everyone in Australia who looked after us  Australia who looked after I ."
"Their care and guidance made possible our return to the USA , ” he wrote on Twitter .","everyone in Australia who looked after us care and guidance made possible I return to the USA , ” Hanks wrote on Twitter ."
“ And many thanks to all of you who reached out with well wishes .,“ And many thanks to all of you who reached out with well wishes  all of you who reached out with well wishes who reached out with well wishes .
Rita and I so appreciate it . ”,Wilson  I  I so appreciate it . ”
"The couple announced on March 11 they had both tested positive for COVID-19 after experiencing symptoms including fatigue , body aches and chills .","I announced on March 11 I had I tested positive for COVID-19 after experiencing symptoms including fatigue , body aches and chills ."
"Wilson made the best of self - isolation , even showing off her newfound rapping skills in an Instagram video last weekend .","Wilson made the best of self - isolation , even showing off Wilson newfound rapping skills in an Instagram video last weekend ."
She and Hanks were among the first public figures to announce they tested positive for the coronavirus .,Wilson  I  Hanks were among the first public figures to announce I tested positive for the coronavirus .
"Since then , several other celebrities have revealed COVID-19 diagnoses , including Idris Elba , Andy Cohen and Colton Underwood from “ The Bachelor . ”","Since then , several other celebrities have revealed COVID-19 diagnoses , including Idris Elba , Andy Cohen and Colton Underwood from “ The Bachelor . ”"
