raw,replaced
U.S. tax filing day moved from April 15 to July 15 .,U.S. tax filing day moved from April 15 to July 15 .
2020-03-21 00:01:03 +00:00 .,2020-03-21 00:01:03 +00:00 .
Get breaking news alerts and special reports .,Get breaking news alerts and special reports .
"The news and stories that matter , delivered weekday mornings .","The news and stories that matter , delivered weekday mornings ."
"Tax Day is being pushed back until July while the nation copes with the effects of the coronavirus , Treasury Secretary Steven Mnuchin announced Friday .","Tax Day is being pushed back until July while the nation copes with the effects of the coronavirus , Mnuchin  Treasury Secretary Steven Mnuchin The announcement Friday ."
""" At @realDonaldTrump ’s direction , we are moving Tax Day from April 15 to July 15 .",""" At @realDonaldTrump ’s direction , we are moving Tax Day from April 15 to July 15 ."
"All taxpayers and businesses will have this additional time to file and make payments without interest or penalties , "" Mnuchin said in a pair of tweets .","All taxpayers and businesses will have this additional time to file and make payments without interest or penalties , "" Mnuchin said in a pair of tweets ."
""" I encourage all taxpayers who may have tax refunds to file now to get your money . """,""" Mnuchin encourage all taxpayers who may have tax refunds to file now to get your money . """
Download the NBC News app for full coverage and alerts about the coronavirus outbreak The announcement follows one earlier this week that individuals and businesses would be allowed to delay paying their 2019 tax bills for 90 days past the usual April 15 deadline .,Download the NBC News app for full coverage and alerts about the coronavirus outbreak The announcement follows one earlier this week that individuals and businesses would be allowed to The delay paying individuals and businesses 2019 tax bills for 90 days past the usual April 15 deadline  April 15 deadline .
"Mnuchin said then that individuals would be able to delay paying up to $ 1 million in tax payments , while corporations would be able to defer payment on up to $ 10 million .","Mnuchin said then that individuals would be able to delay paying up to $ 1 million in tax payments , while corporations would be able to defer payment on up to $ 10 million ."
"Individuals and corporations would not be subject to interest or penalty payments during that period of time , Mnuchin said .","Individuals and corporations would not be subject to interest or penalty payments during that period of time , Mnuchin said ."
The delay is part of an effort to keep $ 300 billion in the economy while people and companies deal with the unprecedented financial impact caused by the coronavirus .,The delay is part of an effort to keep $ 300 billion in the economy while people and companies deal with the unprecedented financial impact caused by the coronavirus .
"In its Wednesday announcement on the initial 90 - day delay , the Internal Revenue Service cautioned that the delay applied only to federal income taxes , not state income taxes .","In Mnuchin  The announcement  The delay , Mnuchin cautioned that The delay applied only to federal income taxes , not state income taxes ."
""" Taxpayers also will need to file income tax returns in 42 states plus the District of Columbia , "" the agency said on its website .",""" Taxpayers also will need to file income tax returns in 42 states plus the District of Columbia , "" Mnuchin said on Mnuchin website ."
"""",""""
State filing and payment deadlines vary and are not always the same as the federal filing deadline .,State filing and payment deadlines vary and are not always the same as the usual April 15 deadline .
"The IRS urges taxpayers to check with their state tax agencies for those details . ""","Mnuchin urges taxpayers to check with taxpayers state tax agencies for those details . """
The Treasury Department was expected to comment later Friday .,Treasury was expected to comment later Friday .
